"","date","Country","ISO3","confirmed","death","recovered","confirmed_cum_per_million","death_cum_per_million","confirmed_cum","death_cum","confirmed_cum_per_million_lag_01","death_cum_per_million_lag_01","confirmed_cum_per_million_lag_02","death_cum_per_million_lag_02","confirmed_cum_per_million_lag_03","death_cum_per_million_lag_03","confirmed_cum_per_million_lag_04","death_cum_per_million_lag_04","confirmed_cum_per_million_lag_05","death_cum_per_million_lag_05","confirmed_cum_per_million_lag_06","death_cum_per_million_lag_06","confirmed_cum_per_million_lag_07","death_cum_per_million_lag_07","confirmed_cum_per_million_lag_08","death_cum_per_million_lag_08","confirmed_cum_per_million_lag_09","death_cum_per_million_lag_09","confirmed_cum_per_million_lag_10","death_cum_per_million_lag_10","confirmed_cum_per_million_lag_11","death_cum_per_million_lag_11","confirmed_cum_per_million_lag_12","death_cum_per_million_lag_12","confirmed_cum_per_million_lag_13","death_cum_per_million_lag_13","confirmed_cum_per_million_lag_14","death_cum_per_million_lag_14"
"613",2020-02-23,"Italy","ITA",93,1,1,2.56360095496947,0.0496180829994092,155,3,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0
"614",2020-02-24,"Italy","ITA",74,4,-1,3.7875136689549,0.115775526998621,229,7,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0
"615",2020-02-25,"Italy","ITA",93,3,0,5.32567424193658,0.16539360999803,322,10,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0
"616",2020-02-26,"Italy","ITA",131,2,2,7.49233053291078,0.198472331997637,453,12,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0
"617",2020-02-27,"Italy","ITA",202,5,42,10.833281454871,0.281169136996652,655,17,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0
"618",2020-02-28,"Italy","ITA",233,4,1,14.6869525678251,0.347326580995864,888,21,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0
"619",2020-02-29,"Italy","ITA",240,8,0,18.6563992077778,0.479641468994288,1128,29,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0
"620",2020-03-01,"Italy","ITA",566,5,37,28.0176775336664,0.562338273993304,1694,34,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0
"621",2020-03-02,"Italy","ITA",342,18,66,33.674138995599,0.860046771989759,2036,52,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0
"622",2020-03-03,"Italy","ITA",466,27,11,41.3814812215072,1.30660951898444,2502,79,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0,0.0496180829994092,0
"623",2020-03-04,"Italy","ITA",587,28,116,51.0900861283916,1.76971162697893,3089,107,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0,0.0496180829994092,0
"624",2020-03-05,"Italy","ITA",769,41,138,63.8088547372402,2.44782542797085,3858,148,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803,0.0496180829994092,0
"625",2020-03-06,"Italy","ITA",778,49,109,76.6764775950869,3.2582541169612,4636,197,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061,0.330787219996061,0.016539360999803
"626",2020-03-07,"Italy","ITA",1247,36,66,97.3010607618413,3.85367111295411,5883,233,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092,1.02544038198779,0.0330787219996061
"627",2020-03-08,"Italy","ITA",1492,133,33,121.977787373547,6.05340612592792,7375,366,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621,2.56360095496947,0.0496180829994092
"628",2020-03-09,"Italy","ITA",1797,97,102,151.699019090194,7.65772414290881,9172,463,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803,3.7875136689549,0.115775526998621
"629",2020-03-10,"Italy","ITA",977,168,0,167.857974787001,10.4363367908757,10149,631,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637,5.32567424193658,0.16539360999803
"630",2020-03-11,"Italy","ITA",2313,196,321,206.113516779546,13.6780515468371,12462,827,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652,7.49233053291078,0.198472331997637
"631",2020-03-12,"Italy","ITA",0,0,0,206.113516779546,13.6780515468371,12462,827,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864,10.833281454871,0.281169136996652
"632",2020-03-13,"Italy","ITA",5198,439,394,292.085115256522,20.9388310257507,17660,1266,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288,14.6869525678251,0.347326580995864
"633",2020-03-14,"Italy","ITA",3497,175,527,349.923260672833,23.8332192007162,21157,1441,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304,18.6563992077778,0.479641468994288
"634",2020-03-15,"Italy","ITA",3590,368,369,409.299566662126,29.9197040486437,24747,1809,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759,28.0176775336664,0.562338273993304
"635",2020-03-16,"Italy","ITA",3233,349,414,462.771320774489,35.691941037575,27980,2158,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444,33.674138995599,0.860046771989759
"636",2020-03-17,"Italy","ITA",3526,345,192,521.089107659795,41.398020582507,31506,2503,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893,41.3814812215072,1.30660951898444
"637",2020-03-18,"Italy","ITA",4207,475,1084,590.670199385966,49.2542170574135,35713,2978,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085,51.0900861283916,1.76971162697893
"638",2020-03-19,"Italy","ITA",5322,427,415,678.692678626918,56.3165242043294,41035,3405,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612,63.8088547372402,2.44782542797085
"639",2020-03-20,"Italy","ITA",5986,627,0,777.697293571739,66.6867035512059,47021,4032,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411,76.6764775950869,3.2582541169612
"640",2020-03-21,"Italy","ITA",6557,793,1632,886.145883647448,79.8024168240497,53578,4825,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792,97.3010607618413,3.85367111295411
"641",2020-03-22,"Italy","ITA",5560,651,952,978.104730806353,90.5695408349215,59138,5476,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881,121.977787373547,6.05340612592792
"642",2020-03-23,"Italy","ITA",4789,601,0,1057.31173063441,100.509696795803,63927,6077,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757,151.699019090194,7.65772414290881
"643",2020-03-24,"Italy","ITA",5249,743,1302,1144.12683652238,112.798442018657,69176,6820,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371,167.857974787001,10.4363367908757
"644",2020-03-25,"Italy","ITA",5210,683,1036,1230.29690733135,124.094825581522,74386,7503,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371,206.113516779546,13.6780515468371
"645",2020-03-26,"Italy","ITA",6203,712,999,1332.89056361313,135.870850613382,80589,8215,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507,206.113516779546,13.6780515468371
"646",2020-03-27,"Italy","ITA",5909,919,589,1430.62164776096,151.070523372201,86498,9134,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162,292.085115256522,20.9388310257507
"647",2020-03-28,"Italy","ITA",5974,889,1434,1529.42779037379,165.774015301026,92472,10023,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437,349.923260672833,23.8332192007162
"648",2020-03-29,"Italy","ITA",5217,756,646,1615.71363670976,178.277772216877,97689,10779,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575,409.299566662126,29.9197040486437
"649",2020-03-30,"Italy","ITA",4050,812,1590,1682.69804875896,191.707733348717,101739,11591,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507,462.771320774489,35.691941037575
"650",2020-03-31,"Italy","ITA",4053,837,1109,1749.73207889116,205.551178505552,105792,12428,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135,521.089107659795,41.398020582507
"651",2020-04-01,"Italy","ITA",4782,727,1118,1828.82330319222,217.575293952409,110574,13155,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294,590.670199385966,49.2542170574135
"652",2020-04-02,"Italy","ITA",4668,760,1431,1906.0290403393,230.145208312259,115242,13915,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059,678.692678626918,56.3165242043294
"653",2020-04-03,"Italy","ITA",4585,766,1480,1981.8620105234,242.814358838109,119827,14681,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497,777.697293571739,66.6867035512059
"654",2020-04-04,"Italy","ITA",4805,681,1238,2061.33364012745,254.077663678974,124632,15362,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215,886.145883647448,79.8024168240497
"655",2020-04-05,"Italy","ITA",4316,525,819,2132.7175222026,262.760828203871,128948,15887,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803,978.104730806353,90.5695408349215
"656",2020-04-06,"Italy","ITA",3599,636,1022,2192.24268244089,273.279861799746,132547,16523,2132.7175222026,262.760828203871,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657,1057.31173063441,100.509696795803
"657",2020-04-07,"Italy","ITA",3039,604,1555,2242.5058005193,283.269635843627,135586,17127,2192.24268244089,273.279861799746,2132.7175222026,262.760828203871,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522,1144.12683652238,112.798442018657
"658",2020-04-08,"Italy","ITA",3836,542,2099,2305.95078931454,292.23396950552,139422,17669,2242.5058005193,283.269635843627,2192.24268244089,273.279861799746,2132.7175222026,262.760828203871,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382,1230.29690733135,124.094825581522
"659",2020-04-09,"Italy","ITA",4204,610,1979,2375.48226295771,302.3229797154,143626,18279,2305.95078931454,292.23396950552,2242.5058005193,283.269635843627,2192.24268244089,273.279861799746,2132.7175222026,262.760828203871,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201,1332.89056361313,135.870850613382
"660",2020-04-10,"Italy","ITA",3951,570,1985,2440.82927826793,311.750415485288,147577,18849,2375.48226295771,302.3229797154,2305.95078931454,292.23396950552,2242.5058005193,283.269635843627,2192.24268244089,273.279861799746,2132.7175222026,262.760828203871,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026,1430.62164776096,151.070523372201
"661",2020-04-11,"Italy","ITA",4694,619,2079,2518.46503880101,321.988279944166,152271,19468,2440.82927826793,311.750415485288,2375.48226295771,302.3229797154,2305.95078931454,292.23396950552,2242.5058005193,283.269635843627,2192.24268244089,273.279861799746,2132.7175222026,262.760828203871,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877,1529.42779037379,165.774015301026
"662",2020-04-12,"Italy","ITA",4092,431,1677,2586.1441040122,329.116744535081,156363,19899,2518.46503880101,321.988279944166,2440.82927826793,311.750415485288,2375.48226295771,302.3229797154,2305.95078931454,292.23396950552,2242.5058005193,283.269635843627,2192.24268244089,273.279861799746,2132.7175222026,262.760828203871,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717,1615.71363670976,178.277772216877
"663",2020-04-13,"Italy","ITA",3153,566,1224,2638.29270924458,338.478022860969,159516,20465,2586.1441040122,329.116744535081,2518.46503880101,321.988279944166,2440.82927826793,311.750415485288,2375.48226295771,302.3229797154,2305.95078931454,292.23396950552,2242.5058005193,283.269635843627,2192.24268244089,273.279861799746,2132.7175222026,262.760828203871,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552,1682.69804875896,191.707733348717
"664",2020-04-14,"Italy","ITA",2972,602,1695,2687.447690136,348.434718182851,162488,21067,2638.29270924458,338.478022860969,2586.1441040122,329.116744535081,2518.46503880101,321.988279944166,2440.82927826793,311.750415485288,2375.48226295771,302.3229797154,2305.95078931454,292.23396950552,2242.5058005193,283.269635843627,2192.24268244089,273.279861799746,2132.7175222026,262.760828203871,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409,1749.73207889116,205.551178505552
"665",2020-04-15,"Italy","ITA",2667,578,962,2731.55816592247,357.994468840737,165155,21645,2687.447690136,348.434718182851,2638.29270924458,338.478022860969,2586.1441040122,329.116744535081,2518.46503880101,321.988279944166,2440.82927826793,311.750415485288,2375.48226295771,302.3229797154,2305.95078931454,292.23396950552,2242.5058005193,283.269635843627,2192.24268244089,273.279861799746,2132.7175222026,262.760828203871,2061.33364012745,254.077663678974,1981.8620105234,242.814358838109,1906.0290403393,230.145208312259,1828.82330319222,217.575293952409
